NM_MUNICIPIO,NM_VOTAVEL,DS_CARGO,QT_VOTOS,ELEITO
FERROS,VALDIR DE CARVALHO LAGE,PREFEITO,273,NAO
FERVEDOURO,CARLOS CORINDON DE ARAUJO,PREFEITO,3620,SIM (2020)
FERVEDOURO,ELIEZER MENDES LANA,PREFEITO,2668,NAO
FLORESTAL,SERGIO RIBEIRO DE OLIVEIRA,PREFEITO,2150,NAO
FLORESTAL,WAGNER DOS SANTOS JUNIOR,PREFEITO,2629,SIM (2020)
FORMIGA,EDUARDO BRÁS NETO ALMEIDA,PREFEITO,13777,NAO
FORMIGA,EUGÊNIO VILELA JÚNIOR,PREFEITO,22076,SIM (2020)
FORMOSO,DINARTE HENRIQUE GUEDES DE ORNELAS,PREFEITO,2765,SIM (2020)
FORMOSO,LUIZ CARLOS DA SILVA,PREFEITO,1868,SIM (2020)
FORTALEZA DE MINAS,ADENILSON QUEIROZ,PREFEITO,1469,SIM (2020)
FORTALEZA DE MINAS,OBERDAN PARREIRA NETO,PREFEITO,973,NAO
FORTUNA DE MINAS,CLAUDIO GARCIA MACIEL,PREFEITO,1212,SIM (2020)
FORTUNA DE MINAS,JOÃO EVANGELISTA ABREU PONTES,PREFEITO,1207,NAO
FRANCISCO BADARÓ,ADELINO PINHEIRO DE SOUSA,PREFEITO,2408,NAO
FRANCISCO BADARÓ,ANTONIO REGINALDO MARTINS MOREIRA,PREFEITO,2708,SIM (2020)
FRANCISCO DUMONT,DANIEL MEDEIROS PEREIRA,PREFEITO,1379,NAO
FRANCISCO DUMONT,EDUARDO RABELO FONSECA,PREFEITO,1909,SIM (2020)
FRANCISCO DUMONT,OSMAR ANTONIO PEREIRA,PREFEITO,146,NAO
FRANCISCO SÁ,CARLOS HENRIQUE ALVES,PREFEITO,247,NAO
FRANCISCO SÁ,MAURO SOARES DAVID,PREFEITO,2921,NAO
FRANCISCO SÁ,MÁRIO OSVALDO RODRIGUES CASASANTA,PREFEITO,10359,SIM (2020)
FRANCISCÓPOLIS,EDUIR CAMARGOS ALMEIDA,PREFEITO,1700,NAO
FRANCISCÓPOLIS,NILTON DOS SANTOS COIMBRA,PREFEITO,1959,SIM (2020)
FREI GASPAR,EDSON ALVES DOS SANTOS,PREFEITO,2037,SIM (2020)
FREI GASPAR,JAZY GUEDES SILVA,PREFEITO,1864,NAO
FREI INOCÊNCIO,ITAMAR ALVES DE ALMEIDA,PREFEITO,1450,NAO
FREI INOCÊNCIO,JIMMY DUTRA GOULART,PREFEITO,2548,SIM (2020)
FREI INOCÊNCIO,LAWSON DA SILVA MELO,PREFEITO,19,NAO
FREI INOCÊNCIO,MARCELO VIEIRA CABRAL,PREFEITO,743,NAO
FREI INOCÊNCIO,NENITO ALVES JUNIOR,PREFEITO,453,NAO
FREI LAGONEGRO,GERALDO FERREIRA DA SILVA,PREFEITO,1709,SIM (2020)
FREI LAGONEGRO,LEANDRO GONÇALVES FERNANDES,PREFEITO,1291,NAO
FRONTEIRA,CRISTIANE APARECIDA VERALDI,PREFEITO,464,NAO
FRONTEIRA,MARCELO MENDES PASSUELO,PREFEITO,3778,NAO
FRONTEIRA,SÉRGIO PAULO CAMPOS,PREFEITO,3926,SIM (2020)
FRONTEIRA DOS VALES,ADAILTON RODRIGUES DA SILVA,PREFEITO,1625,SIM (2020)
FRONTEIRA DOS VALES,LEONARDO MEDEIROS DA SILVA,PREFEITO,1597,NAO
FRUTA DE LEITE,AELDIVAN PEDRO DA FONSECA,PREFEITO,755,NAO
FRUTA DE LEITE,ELIENE MIRANDA JARDIM MARTINS,PREFEITO,1328,NAO
FRUTA DE LEITE,NIXON MARLON GONÇALVES DAS NEVES,PREFEITO,1368,SIM (2020)
FRUTAL,ABEL JOÃO FRUTUOSO,PREFEITO,223,NAO
FRUTAL,ADRIANO SILVA DE OLIVEIRA,PREFEITO,565,NAO
FRUTAL,AUGUSTO CÉSAR LEONEL DE SOUZA,PREFEITO,590,NAO
FRUTAL,BRUNO AUGUSTO DE JESUS FERREIRA,PREFEITO,15736,SIM (2020)
FRUTAL,CAIO HEITOR DUARTE,PREFEITO,2507,NAO
FRUTAL,GILSEN QUEIROZ,PREFEITO,1557,NAO
FRUTAL,MARIA CECILIA MARCHI BORGES,PREFEITO,6357,NAO
FUNILÂNDIA,CARLOS ALBERTO MOREIRA,PREFEITO,281,NAO
FUNILÂNDIA,CLAUDIO MARTINS DE SOUZA,PREFEITO,210,NAO
FUNILÂNDIA,EDSON VARGAS DIAS,PREFEITO,2818,SIM (2020)
FUNILÂNDIA,JOSE SOARES DE ALCANTARA,PREFEITO,702,NAO
GALILÉIA,JUAREZ DA SILVA LIMA,PREFEITO,2093,SIM (2020)
GALILÉIA,LUCAS TEODORO BARROS,PREFEITO,113,NAO
GALILÉIA,ROMULO GONÇALVES DE OLIVEIRA JUNIOR,PREFEITO,1936,NAO
GAMELEIRAS,DOMINGOS FERREIRA DE SOUZA,PREFEITO,1635,NAO
GAMELEIRAS,GILMAR RODRIGUES DE OLIVEIRA,PREFEITO,1997,SIM (2020)
GLAUCILÂNDIA,ARNALDO MENDES TEIXEIRA,PREFEITO,446,NAO
GLAUCILÂNDIA,HERIVELTO ALVES LUIZ,PREFEITO,1411,SIM (2020)
GLAUCILÂNDIA,MARCELO FERRANTE MAIA,PREFEITO,1308,NAO
GOIABEIRA,HELCIO NOGUEIRA,PREFEITO,1151,NAO
GOIABEIRA,SAMUEL FERREIRA DA SILVA,PREFEITO,1252,SIM (2020)
GOIANÁ,ESTEVAM DE ASSIS BARREIROS,PREFEITO,1731,SIM (2020)
GOIANÁ,MARIA ELENA ZAIDEM LANINI,PREFEITO,1330,NAO
GOIANÁ,SCYLLAS CANDIDO SARAIVA DA SILVA,PREFEITO,192,NAO
GONZAGA,CONCELSO PEREIRA DA COSTA,PREFEITO,1238,NAO
GONZAGA,EFIGENIA MARIA MAGALHAES,PREFEITO,1923,SIM (2020)
GONÇALVES,LUIZ ROSA DA SILVA,PREFEITO,923,NAO
GONÇALVES,MARCIO DONIZETTI DE OLIVEIRA,PREFEITO,1747,SIM (2020)
GONÇALVES,OSWALDO DA PENHA BARBOSA,PREFEITO,111,NAO
GOUVEIA,ANTONIO VICENTE DE SOUZA,PREFEITO,6560,SIM (2020)
GOUVEIA,RUTE MESQUITA NUNES DOS SANTOS,PREFEITO,1225,NAO
GOVERNADOR VALADARES,ANDRÉ LUIZ COELHO MERLO,PREFEITO,49183,SIM (2020)
GOVERNADOR VALADARES,ELIO ANTONIO LACERDA,PREFEITO,7921,NAO
GOVERNADOR VALADARES,FABIO PEREIRA DA SILVA,PREFEITO,1094,NAO
GOVERNADOR VALADARES,JOSE LEONARDO COSTA MONTEIRO,PREFEITO,18570,NAO
GOVERNADOR VALADARES,LUCIANO DE OLIVEIRA E SILVA,PREFEITO,24823,NAO
GOVERNADOR VALADARES,LUIZ CARLOS MIRANDA DE MENEZES,PREFEITO,4866,NAO
GOVERNADOR VALADARES,MOZART NUNES COELHO NETO,PREFEITO,372,NAO
GOVERNADOR VALADARES,ROSEMARY MAFRA NUNES LEITE,PREFEITO,13842,NAO
GOVERNADOR VALADARES,RUI ANTONIO DA SILVA,PREFEITO,6389,NAO
GOVERNADOR VALADARES,URBANO DE ALMEIDA SANTOS,PREFEITO,1001,NAO
GOVERNADOR VALADARES,XABIER GALARZA IBARRONDO,PREFEITO,445,NAO
GRUPIARA,NILO FERNANDES DE OLIVEIRA,PREFEITO,441,NAO
GRUPIARA,RONALDO JOSÉ MACHADO,PREFEITO,1029,SIM (2020)
GRÃO MOGOL,DIÊGO ANTONIO BRAGA FAGUNDES,PREFEITO,5562,SIM (2020)
GRÃO MOGOL,EUGENIO PACELLI PEREIRA,PREFEITO,2911,NAO
GUANHÃES,DORIS CAMPOS COELHO,PREFEITO,9016,SIM (2020)
GUANHÃES,NIVALDO DOS SANTOS,PREFEITO,2313,NAO
GUANHÃES,RUYTHER BARROSO CAMPOS,PREFEITO,4001,NAO
GUAPÉ,LUCIANO MACIEL,PREFEITO,2683,NAO
GUAPÉ,NELSON ALVES LARA,PREFEITO,5307,SIM (2020)
GUARACIABA,ADEMAR FERNANDES MOREIRA,PREFEITO,2611,SIM (2020)
GUARACIABA,ELI DORNELES GONÇALVES,PREFEITO,1242,NAO
GUARACIABA,GUSTAVO CASTRO DE ANDRADE,PREFEITO,2483,NAO
GUARACIAMA,JOSÉ MARIA FIGUEIREDO SOBRINHO,PREFEITO,2192,SIM (2020)
GUARACIAMA,MARIA IVANILDA DA CRUZ PRAIS,PREFEITO,1057,NAO
GUARACIAMA,RAFAEL DIAS VELOSO,PREFEITO,962,NAO
GUARANI,EMERSON PATRICK VIEIRA,PREFEITO,2345,NAO
GUARANI,FERNANDO EDUARDO PINHEIRO BELLOTTI,PREFEITO,2618,SIM (2020)
GUARANI,GIL MENDONÇA DE OLIVEIRA,PREFEITO,347,NAO
GUARANI,JULIO CESAR LIMA,PREFEITO,34,NAO
GUARANÉSIA,LAERCIO CINTRA NOGUEIRA,PREFEITO,6661,SIM (2020)
GUARANÉSIA,PAULO DA SILVA CARLOS,PREFEITO,4641,NAO
GUARARÁ,JOSE MAURÍCIO DE SALES,PREFEITO,1690,SIM (2020)
GUARARÁ,JOSÉ ANTÔNIO COSTA,PREFEITO,1178,NAO
GUARDA-MOR,CHARLES CALDEIRA DE CAMARGOS,PREFEITO,627,NAO
GUARDA-MOR,GERALDO FERREIRA DE PAULA,PREFEITO,1052,NAO
GUARDA-MOR,JOSÉ DIAS DE OLIVEIRA,PREFEITO,2882,SIM (2020)
GUAXUPÉ,ANTÔNIO FELIPE ZEITUNE,PREFEITO,7609,NAO
GUAXUPÉ,HEBER HAMILTON QUINTELLA,PREFEITO,12663,SIM (2020)
GUAXUPÉ,JORGE BATISTA BENTO DA PAZ,PREFEITO,4511,NAO
GUAXUPÉ,SALMA REGINA GALLATE,PREFEITO,676,NAO
GUAXUPÉ,ÉVERTON DE LIMA OLIVEIRA,PREFEITO,1037,NAO
GUIDOVAL,EVALDO RIBEIRO LOPES,PREFEITO,2369,NAO
GUIDOVAL,LUCIANA RODRIGUES PALMEIRA,PREFEITO,2678,SIM (2020)
GUIDOVAL,SEBASTIÃO ALVES,PREFEITO,133,NAO
GUIMARÂNIA,ADÍLIO ALEX DOS REIS,PREFEITO,3442,SIM (2020)
GUIMARÂNIA,HONORATO BERNARDES NETO,PREFEITO,1835,NAO
GUIRICEMA,JOSE OSCAR FERRAZ,PREFEITO,3364,SIM (2020)
GUIRICEMA,RODRIGO ANTONIO RIBEIRO,PREFEITO,2506,NAO
GURINHATÃ,ATILA JOSE PIZARRO CARVALHO,PREFEITO,1476,NAO
GURINHATÃ,MARIA CECILIA SEVERINO DE FREITAS,PREFEITO,229,NAO
GURINHATÃ,WENDER LUCIANO DE ARAUJO SILVA,PREFEITO,2245,SIM (2020)
HELIODORA,ALEX LEOPOLDINO DE LIMA,PREFEITO,2953,SIM (2020)
HELIODORA,ERCILIO CONFORT LORENA,PREFEITO,590,NAO
HELIODORA,LUIZ ROBERTO DE SOUZA,PREFEITO,527,NAO
IAPU,JOSE EVAIR LACERDA DE MELO,PREFEITO,126,NAO
IAPU,JOSE PEREIRA VIANA,PREFEITO,3843,SIM (2020)
IAPU,MARCIO DE ALMEIDA SILVA,PREFEITO,2000,NAO
IAPU,RUBENS NUNES MEDEIROS,PREFEITO,317,NAO
IBERTIOGA,JOSE ANGELO RODRIGUES FAGUNDES,PREFEITO,43,NAO
IBERTIOGA,JOSE FRANCISCO RODRIGUES DE ALMEIDA,PREFEITO,1780,NAO
IBERTIOGA,JOSÉ FRANCISCO RODRIGUES DE ALMEIDA,PREFEITO,1878,NAO
IBERTIOGA,PEDRO FAGUNDES DA SILVA,PREFEITO,149,NAO
IBERTIOGA,RICARDO MARCELO PIRES DE OLIVEIRA,PREFEITO,2129,SIM (2020)
IBERTIOGA,SEBASTIAO RODRIGUES MONTEIRO,PREFEITO,2010,NAO
IBIAÍ,JOÃO RODRIGUES DA FONSECA,PREFEITO,1852,NAO
IBIAÍ,KLESIO EDUARDO DE FREITAS MARTINS,PREFEITO,127,NAO
IBIAÍ,SANDRA MARIA FONSECA CARDOSO,PREFEITO,2131,SIM (2020)
IBIAÍ,VALTER VIEIRA JÚNIOR,PREFEITO,777,NAO
IBIAÍ,VERISSIMO RODRIGUES SOUZA JUNIOR,PREFEITO,88,NAO
IBIRACATU,ARLIS SOARES COUTINHO,PREFEITO,1584,SIM (2020)
IBIRACATU,CARLOS RENATO MENDES DE FREITAS,PREFEITO,918,NAO
IBIRACATU,DURVAL DA COSTA MACEDO,PREFEITO,97,NAO
IBIRACATU,JOEL FERREIRA LIMA,PREFEITO,1240,NAO
IBIRACATU,MARCO AURÉLIO FARIAS FEITOSA,PREFEITO,411,NAO
IBIRACI,ANTONIO LINDENBERG GARCIA,PREFEITO,1229,NAO
IBIRACI,BENEDITO DO NASCIMENTO DINIZ,PREFEITO,40,NAO
IBIRACI,FRANCISCO NORINHO FILHO,PREFEITO,136,NAO
IBIRACI,ISMAEL SILVA CÂNDIDO,PREFEITO,2890,SIM (2020)
IBIRACI,PAULO CÉSAR DE OLIVEIRA,PREFEITO,2389,NAO
IBIRACI,SILCY CRISTINA DE ALMEIDA GUERRA,PREFEITO,168,NAO
IBIRITÉ,ANTÔNIO PINHEIRO JÚNIOR,PREFEITO,35142,NAO
IBIRITÉ,DANIEL SÉRGIO DE JESUS,PREFEITO,312,NAO
IBIRITÉ,ENOS VAGNER PONTES,PREFEITO,634,NAO
IBIRITÉ,HENRIQUE LAZAROTTI DE OLIVEIRA,PREFEITO,1709,NAO
IBIRITÉ,JOÃO CÉSAR SANTOS REIS,PREFEITO,381,NAO
IBIRITÉ,WILLIAM PARREIRA DUARTE,PREFEITO,47105,SIM (2020)
IBITIÚRA DE MINAS,ALEXANDRE DE CASSIO BORGES,PREFEITO,2016,SIM (2020)
IBITURUNA,DEVANIL VÍTOR DE SOUSA,PREFEITO,1001,NAO
IBITURUNA,FRANCISCO ANTONIO PEREIRA,PREFEITO,1088,SIM (2020)
IBIÁ,GILLIANNO GILLES FERREIRA,PREFEITO,2984,NAO
IBIÁ,JEOVANE JEORGE RODRIGUES,PREFEITO,86,NAO
IBIÁ,MARCOS JOSE BARBOSA,PREFEITO,3496,NAO
IBIÁ,MARLENE APARECIDA DE SOUZA SILVA,PREFEITO,4634,SIM (2020)
IBIÁ,ROVINER CLEITON MANTOANI,PREFEITO,566,NAO
ICARAÍ DE MINAS,GONÇALO ANTÔNIO MENDES DE MAGALHÃES,PREFEITO,3649,SIM (2020)
ICARAÍ DE MINAS,JAMES VELOSO ALMEIDA,PREFEITO,3042,NAO
IGARAPÉ,ARNALDO DE OLIVEIRA CHAVES,PREFEITO,8969,SIM (2020)
IGARAPÉ,CARLOS ALBERTO DA SILVA,PREFEITO,6548,NAO
IGARAPÉ,SANDER ALVES RAMOS,PREFEITO,1455,NAO
IGARAPÉ,WELINGTON PEREIRA NETO,PREFEITO,3891,NAO
IGARATINGA,FABIO ALVES COSTA FONSECA,PREFEITO,4357,SIM (2020)
IGARATINGA,LIBERIO OLIVEIRA DO AMARAL,PREFEITO,247,NAO
IGARATINGA,RENATO DE FARIA GUIMARÃES,PREFEITO,1957,NAO
IGUATAMA,IVONE RODRIGUES LEITE,PREFEITO,2421,NAO
IGUATAMA,LUCAS VIEIRA LOPES,PREFEITO,2807,SIM (2020)
IGUATAMA,RICARDO SILVA,PREFEITO,268,NAO
IJACI,FABIANO DA SILVA MORETI,PREFEITO,2201,SIM (2020)
IJACI,JOSE MARIA NUNES,PREFEITO,1171,NAO
IJACI,PAULO SERGIO DE OLIVEIRA,PREFEITO,183,NAO
IJACI,WILLIAM ALBERTO MESQUITA,PREFEITO,545,NAO
ILICÍNEA,ALUÍSIO BORGES DE SOUSA,PREFEITO,2730,NAO
ILICÍNEA,NIRLEI CRISTIANI,PREFEITO,3736,SIM (2020)
ILICÍNEA,VITOR SERGIO FERREIRA,PREFEITO,713,NAO
ILICÍNEA,ZULEIDE FERREIRA MARQUES VAZ,PREFEITO,318,NAO
IMBÉ DE MINAS,ENILSON PEIXOTO DO CARMO,PREFEITO,1604,NAO
IMBÉ DE MINAS,JOAO BATISTA DA CRUZ,PREFEITO,1722,SIM (2020)
IMBÉ DE MINAS,MARCOS ANTONIO DO CARMO,PREFEITO,1105,NAO
IMBÉ DE MINAS,MARIA DAS GRAÇAS RODRIGUES,PREFEITO,236,NAO
INCONFIDENTES,ADRIANA MARA ALVES,PREFEITO,1546,NAO
INCONFIDENTES,ALCIDES CONSTANTINI,PREFEITO,115,NAO
INCONFIDENTES,CARLOS EDUARDO DE SOUZA,PREFEITO,616,NAO
INCONFIDENTES,CLAUDINEI TUNES PÉREIRA,PREFEITO,1095,NAO
INCONFIDENTES,ROSÂNGELA MARIA DANTAS,PREFEITO,1783,SIM (2020)
INDAIABIRA,MANOEL FERREIRA DE SOUSA,PREFEITO,1956,NAO
INDAIABIRA,VANDERLUCIO DE OLIVEIRA,PREFEITO,2610,SIM (2020)
INDIANÓPOLIS,DANIEL FERNANDES RIBEIRO AVELAR,PREFEITO,102,NAO
INDIANÓPOLIS,LINDOMAR AMARO BORGES,PREFEITO,2463,SIM (2020)
INDIANÓPOLIS,RENATA CUSTODIA BORGES,PREFEITO,1460,NAO
INGAÍ,GIULLIANO RIBEIRO PINTO,PREFEITO,1162,SIM (2020)
INGAÍ,TERESINHA ANGELICA DE PAIVA,PREFEITO,983,NAO
INHAPIM,JORGE BRUM DIAS DE FARIA,PREFEITO,119,NAO
INHAPIM,LEONARDO DE CASTRO RODRIGUES,PREFEITO,7157,NAO
INHAPIM,MÁRCIO ELIAS DE LIMA E SANTOS,PREFEITO,8563,SIM (2020)
INHAÚMA,GERALDO CUSTÓDIO SILVA JUNIOR,PREFEITO,2445,SIM (2020)
INHAÚMA,MAX OLIVEIRA DOS SANTOS,PREFEITO,2259,NAO
INIMUTABA,EMERSOMM DANEZZI,PREFEITO,2452,SIM (2020)
INIMUTABA,WILTON PERÁCIO,PREFEITO,2202,NAO
IPABA,GILBERTO PEREIRA SOARES JUNIOR,PREFEITO,5811,SIM (2020)
IPABA,JOSÉ VIEIRA DE ALMEIDA,PREFEITO,4530,NAO
IPANEMA,ALBERTO XAVIER DE LIMA JÚNIOR,PREFEITO,2487,NAO
IPANEMA,JAIRO DE SOUZA COELHO,PREFEITO,3023,NAO
IPANEMA,JULIO FONTOURA DE MORAES JUNIOR,PREFEITO,4086,SIM (2020)
IPANEMA,WALTER PAULO DE OLIVEIRA,PREFEITO,1413,NAO
IPATINGA,DIEGO ARTHUR FERREIRA MATOS,PREFEITO,573,NAO
IPATINGA,GUSTAVO MORAIS NUNES,PREFEITO,45980,SIM (2020)
IPATINGA,JADSON HELENO MOREIRA,PREFEITO,19437,NAO
IPATINGA,JOÃO MAGNO DE MOURA,PREFEITO,10357,NAO
IPATINGA,JULIANO NOGUEIRA MORAIS,PREFEITO,1181,NAO
IPATINGA,NARDYELLO ROCHA DE OLIVEIRA,PREFEITO,35205,NAO
IPATINGA,RAIR ANÍCIO JÚNIOR,PREFEITO,327,NAO
IPATINGA,ROBINSON AYRES PIMENTA,PREFEITO,529,NAO
IPIAÇU,FORTUNATO ANTUNES DE OLIVEIRA,PREFEITO,1336,NAO
IPIAÇU,RAFAEL EVANGELISTA CAPANEMA,PREFEITO,1870,SIM (2020)
IPIAÇU,ROSE APARECIDA PEREIRA DA SILVA,PREFEITO,44,NAO
IPUIÚNA,ELDER CASSIO DE SOUZA OLIVA,PREFEITO,3137,SIM (2020)
IPUIÚNA,JUNIOR LUIZ DE MELO,PREFEITO,3020,NAO
IRAÍ DE MINAS,ANTONINHO DALL AGNOL,PREFEITO,2641,NAO
IRAÍ DE MINAS,CLEITON GOMES DA CRUZ,PREFEITO,2752,SIM (2020)
ITABIRA,ALEXANDRE DE FARIA MARTINS DA COSTA,PREFEITO,1055,NAO
ITABIRA,CLEVERSON LOBO BUIM,PREFEITO,349,NAO
ITABIRA,JANIO NUNES MARTINS,PREFEITO,152,NAO
ITABIRA,MARCIO LUCIO MOREIRA COUTO,PREFEITO,2423,NAO
ITABIRA,MARCO ANTONIO LAGE,PREFEITO,33141,SIM (2020)
ITABIRA,RONALDO LAGE MAGALHAES,PREFEITO,28395,NAO
ITABIRINHA,IONE PENA FERREIRA,PREFEITO,3195,NAO
ITABIRINHA,LUCAS COIMBRA DONADIA,PREFEITO,3847,SIM (2020)
ITABIRITO,ORLANDO AMORIM CALDEIRA,PREFEITO,16802,SIM (2020)
ITABIRITO,RICARDO LUIZ DE OLIVEIRA,PREFEITO,6558,NAO
ITABIRITO,SARA LETÍCIA BATISTA OLIVEIRA,PREFEITO,864,NAO
ITABIRITO,WAGNER JOSÉ SILVA MELILLO,PREFEITO,3868,NAO
ITACAMBIRA,GERALDO MOISÉS DE SOUZA,PREFEITO,1995,SIM (2020)
ITACAMBIRA,JARBAS NEVES BICALHO,PREFEITO,747,NAO
ITACAMBIRA,JOÃO MANOEL RIBEIRO,PREFEITO,1216,NAO
ITACARAMBI,ERWIN FUCHS JUNIOR,PREFEITO,533,NAO
ITACARAMBI,NÍVEA MARIA DE OLIVEIRA,PREFEITO,4203,SIM (2020)
ITACARAMBI,PAULO CESAR PINHEIRO DE AZEVEDO,PREFEITO,4198,NAO
ITACARAMBI,SEBASTIAO ALVES DOS SANTOS,PREFEITO,360,NAO
ITAGUARA,BRUNO CARTIER DE OLIVEIRA MELO,PREFEITO,584,NAO
ITAGUARA,GERALDO DONIZETE DE LIMA,PREFEITO,6386,SIM (2020)
ITAIPÉ,ALEXSANDER RODRIGUES BATISTA,PREFEITO,3554,SIM (2020)
ITAIPÉ,AMADEU MACHADO COSTA,PREFEITO,494,NAO
ITAIPÉ,MARCONI VIEIRA NERY,PREFEITO,2399,NAO
ITAJUBÁ,CHRISTIAN GONÇALVES TIBURZIO E SILVA,PREFEITO,22337,SIM (2020)
ITAJUBÁ,DOUGLAS VINICIUS VAZ MARTINS,PREFEITO,2081,NAO
ITAJUBÁ,RICARDO DA FONSECA TAMES ZAMBRANA,PREFEITO,3385,NAO
ITAJUBÁ,RICARDO LUIZ FERREIRA DE MELLO,PREFEITO,12293,NAO
ITAJUBÁ,ROBERTO GARCIA SORGI,PREFEITO,8364,NAO
ITAJUBÁ,ROBERVAL RYMER DA SILVA CARVALHO,PREFEITO,424,NAO
ITAMARANDIBA,DARCI DAS MERCES LEAL,PREFEITO,214,NAO
ITAMARANDIBA,EDUARDO CESAR MOREIRA,PREFEITO,1951,NAO
ITAMARANDIBA,LUIZ FERNANDO ALVES,PREFEITO,15047,SIM (2020)
ITAMARATI DE MINAS,HAMILTON DE MOURA FILHO,PREFEITO,1535,SIM (2020)
ITAMARATI DE MINAS,HERIVELTO FURTADO ZANELA,PREFEITO,1458,NAO
ITAMBACURI,FABIO HENRIQUE ALMEIDA MAGALHAES,PREFEITO,1433,NAO
ITAMBACURI,FABRÍCIO SANTOS ARAÚJO,PREFEITO,462,NAO
ITAMBACURI,FABÍOLA REGINA ESTEVES,PREFEITO,1036,NAO
ITAMBACURI,JOVANI FERREIRA DOS SANTOS,PREFEITO,4685,SIM (2020)
ITAMBACURI,VICENTE ALVES GUEDES,PREFEITO,4427,NAO
ITAMBÉ DO MATO DENTRO,CLEIDILENY APARECIDA CHAVES,PREFEITO,1143,SIM (2020)
ITAMBÉ DO MATO DENTRO,MATHEUS PERDIGAO DA SILVA,PREFEITO,977,NAO
ITAMOGI,JANOÁRIO ARANTES,PREFEITO,2812,NAO
ITAMOGI,RONALDO PEREIRA DIAS,PREFEITO,4418,SIM (2020)
ITAMONTE,ALEXANDRE AUGUSTO MOREIRA SANTOS,PREFEITO,6055,SIM (2020)
ITAMONTE,MARIO ROBERTO FONSECA,PREFEITO,2411,NAO
ITANHANDU,CARLOS GONÇALVES DA FONSECA,PREFEITO,5504,SIM (2020)
ITANHANDU,EDUARDO VILLAS BOAS SCARPA,PREFEITO,2030,NAO
ITANHANDU,JOAQUIM ARNOLDO EVANGELISTA SILVA,PREFEITO,674,NAO
ITANHANDU,JOSE ANTONIO COIMBRA,PREFEITO,905,NAO
ITANHOMI,HILDA ROSANE LOPES GOMES,PREFEITO,3166,NAO
ITANHOMI,RAIMUNDO FRANCISCO PENAFORTE,PREFEITO,3798,SIM (2020)
ITAOBIM,ABRÃO COSTA MARTINS JÚNIOR,PREFEITO,4214,NAO
ITAOBIM,FABIANO FERNANDES SILVA RIBEIRO,PREFEITO,5115,SIM (2020)
ITAOBIM,MAFLÁVIA APARECIDA LUIZ FERREIRA,PREFEITO,1604,NAO
ITAOBIM,RIVALDAVIO NASCIMENTO CARDOSO,PREFEITO,136,NAO
ITAPAGIPE,GUSTAVO FELIPE COSTA E SILVA,PREFEITO,794,NAO
ITAPAGIPE,RICARDO GARCIA DA SILVA,PREFEITO,4334,SIM (2020)
ITAPAGIPE,WILDIRLEI QUEIROZ MENEZES BARBOSA,PREFEITO,2847,NAO
ITAPECERICA,EDSON ARAÚJO RIOS,PREFEITO,2431,NAO
ITAPECERICA,WIRLEY RODRIGUES REIS,PREFEITO,10718,SIM (2020)
ITAPEVA,ARLINDO SOARES,PREFEITO,1610,NAO
ITAPEVA,DANIEL PEREIRA DO COUTO,PREFEITO,3657,SIM (2020)
ITATIAIUÇU,ADÉLCIO ROSA DE MORAIS,PREFEITO,4632,SIM (2020)
ITATIAIUÇU,ANDERSON FERREIRA DA SILVA,PREFEITO,851,NAO
ITATIAIUÇU,RENATA VILAÇA PEREIRA,PREFEITO,2214,NAO
ITAVERAVA,JOSÉ FLAVIANO PINTO,PREFEITO,3126,SIM (2020)
ITAVERAVA,REGINALDO DE PAULA DA SILVA,PREFEITO,480,NAO
ITAVERAVA,ROGERIO ACRISIO VIEIRA,PREFEITO,768,NAO
ITAÚ DE MINAS,NORIVAL FRANCISCO DE LIMA,PREFEITO,5450,SIM (2020)
ITAÚ DE MINAS,RONILTON GOMES CINTRA,PREFEITO,543,NAO
ITAÚ DE MINAS,WALLACE FABIANO ALVES,PREFEITO,2860,NAO
ITAÚNA,ALESSANDRO DA SILVA TOMAZ,PREFEITO,3231,NAO
ITAÚNA,EMANUEL BARBOSA SILVA,PREFEITO,3209,NAO
ITAÚNA,JERRY ADRIANE TELES MAGALHÃES,PREFEITO,2941,NAO
ITAÚNA,MÁRCIO GONÇALVES PINTO,PREFEITO,12447,NAO
ITAÚNA,NEIDER MOREIRA DE FARIA,PREFEITO,19375,SIM (2020)
ITAÚNA,OTACÍLIA DE CÁSSIA BARBOSA PARREIRAS,PREFEITO,2775,NAO
ITINGA,JOAO BOSCO VERSIANI GUSMAO CORDEIRO,PREFEITO,6470,SIM (2020)
ITUETA,EVARISTO CARVALHO CASTRO FILHO,PREFEITO,659,NAO
ITUETA,JONATAS CARDOSO DE FREITAS,PREFEITO,1419,NAO
ITUETA,VALTER JOSÉ NICOLI,PREFEITO,2002,SIM (2020)
ITUIUTABA,CRISTINA GARVIL,PREFEITO,7393,NAO
ITUIUTABA,GABRIELA CESCHIM PRATTI,PREFEITO,8384,NAO
ITUIUTABA,HILDORVAL MARTINS DE OLIVEIRA JUNIOR,PREFEITO,9935,NAO
ITUIUTABA,LEANDRA GUEDES FERREIRA,PREFEITO,24558,SIM (2020)
ITUIUTABA,LUIZ MANOEL CARVALHO PARREIRA,PREFEITO,457,NAO
ITUIUTABA,MARCO ANTONIO DA SILVA,PREFEITO,1897,NAO
ITUMIRIM,ALESSANDRO BARROS,PREFEITO,610,NAO
ITUMIRIM,CARLOS ALBERTO NASCIMENTO,PREFEITO,2124,SIM (2020)
